#Polygon_0
42.36520816754047, -71.14238518643806
42.36521634242144, -71.1423120962424
42.36519578135516, -71.14225107598732
42.36517924579391, -71.14217396247814
42.365164041744066, -71.14212467688749
42.365140910524744, -71.14207807350586
42.36513313818541, -71.14201940018366
42.36512140226083, -71.14196072686146
42.36509198502605, -71.14185947347114
42.3650870924741, -71.14181454647014
42.3650742727475, -71.14176693726013
42.36504070610804, -71.14167440104912
42.365047642389236, -71.1416167335553
42.36502336540166, -71.14155839550922
42.36501989725983, -71.14146921205948
42.36497109552921, -71.14118322152326
42.36496056723213, -71.14108850601743
42.36492953971095, -71.14101432617436
42.3649361508657, -71.14096158304865
42.36488925345556, -71.14089006445984
42.364859363886126, -71.14080334319415
42.364786244309165, -71.14065124046438
42.36474483352032, -71.14046963343544
42.36473067252234, -71.14039062090133
42.364761070667434, -71.14032728187131
42.36472507837558, -71.14022505081057
42.364731439286146, -71.1401916140564
42.3647457274127, -71.14016555337703
42.364741603895716, -71.14012080809307
42.364769516919125, -71.14007530139834
42.364750278219596, -71.14000359773645
42.364749866654165, -71.13997615052331
42.36476031306666, -71.13994868059554
42.36477967759137, -71.13993730392185
42.36478967049097, -71.1398635886032
42.36484668923433, -71.13972078368779
42.364885871731836, -71.13962625853465
42.36493802829856, -71.13959357479094
42.36498027583941, -71.13951663459848
42.365016082516796, -71.13944505882405
42.365051889173785, -71.13935336648201
42.3651487702711, -71.13927794071078
42.365187358502055, -71.13922019223726
42.365223964920396, -71.13915842045022
42.36526728819489, -71.13913524590761
42.36528782089376, -71.13906647381175
42.36533797068384, -71.13899386628536
42.365360568333095, -71.13897499688076
42.36541596183976, -71.13891594131168
42.365446631247735, -71.13887367303433
42.36545946460952, -71.13881262929387
42.36555580031859, -71.13867948418165
42.3656130657561, -71.13863235038271
42.3656524951649, -71.13861740309194
42.36568657772585, -71.13856634355007
42.365726605587874, -71.13853942388933
42.365757116951414, -71.13843462259656
42.365855793256905, -71.13832157953557
42.36589897993727, -71.13828632053601
42.36602412050599, -71.13816676709367
42.36606404509744, -71.13811963329472
42.36619116709577, -71.13798130438927
42.36623689218796, -71.13794298534022
42.366254800330665, -71.13788359268047
42.36627865373559, -71.13784833990185
42.366353754296576, -71.13779450058037
42.366441890729924, -71.13774248399541
42.366488931523925, -71.13772251067321
42.366528045291886, -71.13766766863382
42.36657258307469, -71.13765521463183
42.366630993039514, -71.13758911644955
42.36686283096329, -71.13728583480015
42.36688262256925, -71.13724540963422
42.3670807443934, -71.13698216908934
42.367246167135946, -71.13676117333644
42.36739031171316, -71.13643878094781
42.36753174398157, -71.1362225994687
42.36756313856872, -71.13615983691962
42.36756084399009, -71.13611584983364
42.36757607198332, -71.136078837633
42.367650112765574, -71.13593816490511
42.36769735776265, -71.13587818628976
42.36772775819164, -71.1358081493906
42.36774676377805, -71.13569586769945
42.367729265777115, -71.13565380845121
42.367728612308106, -71.13563454797959
42.36772760857154, -71.135615341225
42.367756330478095, -71.13556663017125
42.367757295569405, -71.1354785957953
42.367784902751524, -71.13539551893855
42.367794674553274, -71.13530707766377
42.36783763994633, -71.1352038842394
42.36785308784198, -71.13511941256111
42.367845746116004, -71.1350859028541
42.36785533856414, -71.13504637608249
42.36786657533115, -71.13502041008833
42.36788623434291, -71.13499511464643
42.367880468571784, -71.13495927591221
42.36792194762829, -71.13485407083108
42.36798867205675, -71.13474126832007
42.3679969362478, -71.1346901566164
42.36809561016523, -71.13458668649817
42.36813751570231, -71.13450008272186
42.368133346768936, -71.13443895993119
42.36816076379111, -71.13436478904096
42.36818611475992, -71.13432435083458
42.36826121360568, -71.13427261577546
42.36826150349013, -71.13418802365591
42.36828635899521, -71.13409595292599
42.3683018014548, -71.13400723495734
42.368313547328455, -71.13399312772611
42.36836591785478, -71.13396024503179
42.36837851028486, -71.13391459621074
42.36842747539679, -71.13384743844979
42.36847846299823, -71.13382257674861
42.3684900849835, -71.1337611955835
42.36851359707877, -71.1337373653446
42.368565843583134, -71.13368637773942
42.36858142891841, -71.13362197908917
42.368598727801384, -71.13354682596896
42.368629609900324, -71.13351923079098
42.36866532166459, -71.13350696757846
42.368699526395595, -71.1334948010019
42.36871712417379, -71.133465918937
42.36869310669088, -71.13342094361802
42.36870953855856, -71.13337294786409
42.3687550354768, -71.1333302652604
42.36877724766324, -71.13326947774586
42.368825387653885, -71.13320288800158
42.368865600911846, -71.13314836819787
42.36895667617135, -71.13304215076813
42.3689997366643, -71.13300245309834
42.369038833790604, -71.13292252229333
42.36912247755196, -71.1328900656115
42.369159737211625, -71.13286049376893
42.36915934522905, -71.13282555750833
42.36917441458054, -71.1327355684195
42.36919006235753, -71.13272163574369
42.369206700962295, -71.1327117263814
42.369231544218884, -71.13272517465685
42.369257378296545, -71.1327734916495
42.369279744456925, -71.1327849282682
42.3693060739298, -71.13275479064716
42.369330494202124, -71.13273575436868
42.36932766665276, -71.13268855489555
42.3693493621359, -71.13265493410556
42.36940425037652, -71.13264008877867
42.36939869805178, -71.13259909191389
42.36940404484152, -71.13256077725812
42.36940483013505, -71.13254215071653
42.36942642282404, -71.13252218307044
42.36955878259262, -71.13250906986839
42.36960207983621, -71.1325158126213
42.36965231282273, -71.13254535415085
42.3696599403296, -71.13247431284233
42.369697292560154, -71.13244216356453
42.36974920802752, -71.1324087104126
42.36978238774678, -71.13241492232855
42.36986709017427, -71.13245063854365
42.3698782240664, -71.1323944891
42.36990471567848, -71.13237589058255
42.369931207279436, -71.13237740863272
42.36995621263946, -71.13240843098204
42.37003495707543, -71.13236452842462
42.370105811107926, -71.13240966029406
42.37013505075957, -71.13239176025165
42.37021730960377, -71.13238948777952
42.37030054861182, -71.13242053805163
42.37034786129969, -71.13245593529157
42.370385265822016, -71.13249133253152
42.37039864443275, -71.13252189387616
42.37044323626692, -71.13251059692207
42.370508640377906, -71.13249135577516
42.37053243038315, -71.13241712934344
42.37059487251484, -71.13242390932673
42.37079354010077, -71.13257884412772
42.37086241166648, -71.13261978504558
42.370848109545555, -71.13266773883932
42.370899200582855, -71.13277201902235
42.371041014654274, -71.13288401986392
42.37122457113349, -71.13294843011066
42.37123280979222, -71.13306209802526
42.371299505597214, -71.13312614507308
42.371426456816884, -71.13322272321281
42.37166214739786, -71.1334363127208
42.371801091129875, -71.13352604332115
42.3718685813013, -71.1335642030988
42.37190634773499, -71.13344947696258
42.37201390647626, -71.13350828707244
